datetime,open,high,low,close,volume
2025-01-06 02:00:00,195.997,196.24,195.955,196.19,7558
2025-01-06 03:00:00,196.187,196.227,196.006,196.127,6912
2025-01-06 04:00:00,196.127,196.198,196.031,196.162,6009
2025-01-06 05:00:00,196.161,196.352,196.111,196.212,6280
2025-01-06 06:00:00,196.213,196.271,196.127,196.163,7211
2025-01-06 07:00:00,196.149,196.408,196.026,196.33,7715
2025-01-06 08:00:00,196.332,196.799,196.332,196.768,10701
2025-01-06 09:00:00,196.768,197.01,196.605,196.781,10641
2025-01-06 10:00:00,196.787,196.971,196.584,196.8,8784
2025-01-06 11:00:00,196.788,197.41,196.701,197.185,16754
2025-01-06 12:00:00,197.188,197.232,196.354,196.532,14946
2025-01-06 13:00:00,196.54,196.585,195.947,196.304,15019
2025-01-06 14:00:00,196.304,196.874,195.841,196.797,16613
2025-01-06 15:00:00,196.789,197.118,196.738,197.043,15455
2025-01-06 16:00:00,197.037,197.394,196.936,197.34,12261
2025-01-06 17:00:00,197.338,197.339,196.975,197.163,8909
2025-01-06 18:00:00,197.172,197.253,197.011,197.04,8169
2025-01-06 19:00:00,197.041,197.188,196.946,197.126,7873
2025-01-06 20:00:00,197.121,197.344,197.094,197.335,5984
2025-01-06 21:00:00,197.332,197.405,197.316,197.368,2785
2025-01-06 22:00:00,197.14,197.29,197.096,197.254,2035
2025-01-06 23:00:00,197.28,197.441,197.254,197.329,4320
2025-01-07 00:00:00,197.333,197.918,197.33,197.828,11002
2025-01-07 01:00:00,197.826,198.207,197.732,198.193,9829
2025-01-07 02:00:00,198.195,198.21,198.036,198.164,7854
2025-01-07 03:00:00,198.164,198.254,198.061,198.171,7037
2025-01-07 04:00:00,198.174,198.197,198.033,198.09,6173
2025-01-07 05:00:00,198.09,198.171,197.873,197.924,7973
2025-01-07 06:00:00,197.924,197.939,197.721,197.791,8239
2025-01-07 07:00:00,197.767,197.94,197.644,197.691,12069
2025-01-07 08:00:00,197.691,197.821,197.334,197.744,13315
2025-01-07 09:00:00,197.753,198.2,197.696,198.007,10552
2025-01-07 10:00:00,198.006,198.16,197.84,198.108,10461
2025-01-07 11:00:00,198.111,198.123,197.73,197.765,9644
2025-01-07 12:00:00,197.764,197.935,197.556,197.597,9649
2025-01-07 13:00:00,197.599,197.847,197.516,197.754,10447
2025-01-07 14:00:00,197.752,197.851,197.541,197.608,12477
2025-01-07 15:00:00,197.658,197.972,197.199,197.377,17896
2025-01-07 16:00:00,197.388,197.46,197.002,197.232,15245
2025-01-07 17:00:00,197.23,197.313,196.992,197.122,12185
2025-01-07 18:00:00,197.122,197.186,197.01,197.113,9874
2025-01-07 19:00:00,197.115,197.168,197.054,197.067,6963
2025-01-07 20:00:00,197.064,197.064,196.871,197.029,7078
2025-01-07 21:00:00,197.031,197.15,197.014,197.131,2264
2025-01-07 22:00:00,197.106,197.141,197.052,197.11,2086
2025-01-07 23:00:00,197.142,197.432,197.138,197.391,6186
2025-01-08 00:00:00,197.384,197.41,197.043,197.363,10588
2025-01-08 01:00:00,197.364,197.371,197.112,197.229,8419
2025-01-08 02:00:00,197.228,197.468,197.185,197.405,6128
2025-01-08 03:00:00,197.406,197.531,197.368,197.403,6105
2025-01-08 04:00:00,197.401,197.533,197.377,197.497,4961
2025-01-08 05:00:00,197.496,197.539,197.389,197.531,6657
2025-01-08 06:00:00,197.53,197.541,197.329,197.405,7419
2025-01-08 07:00:00,197.394,197.395,196.947,197.137,10736
2025-01-08 08:00:00,197.136,197.224,196.86,196.876,11776
2025-01-08 09:00:00,196.875,196.958,196.724,196.915,9847
2025-01-08 10:00:00,196.911,197.093,196.808,197.067,9212
2025-01-08 11:00:00,197.067,197.071,195.398,195.953,14207
2025-01-08 12:00:00,195.937,195.959,195.254,195.541,13191
2025-01-08 13:00:00,195.54,195.622,195.138,195.502,16297
2025-01-08 14:00:00,195.495,195.603,195.123,195.193,14791
2025-01-08 15:00:00,195.191,195.536,195.128,195.477,13648
2025-01-08 16:00:00,195.479,195.834,195.391,195.773,11673
2025-01-08 17:00:00,195.773,195.813,195.484,195.543,10431
2025-01-08 18:00:00,195.541,195.915,195.538,195.791,9812
2025-01-08 19:00:00,195.76,196.016,195.755,195.823,9790
2025-01-08 20:00:00,195.809,195.824,195.693,195.77,6922
2025-01-08 21:00:00,195.773,195.875,195.773,195.834,3279
2025-01-08 22:00:00,195.718,195.718,195.568,195.664,2383
2025-01-08 23:00:00,195.663,195.814,195.48,195.494,4333
2025-01-09 00:00:00,195.493,195.608,195.349,195.549,8341
2025-01-09 01:00:00,195.551,195.607,195.34,195.409,7276
2025-01-09 02:00:00,195.397,195.451,195.324,195.397,5998
2025-01-09 03:00:00,195.395,195.399,194.969,195.003,6518
2025-01-09 04:00:00,195.001,195.001,194.59,194.79,6700
2025-01-09 05:00:00,194.793,195.086,194.729,194.906,7702
2025-01-09 06:00:00,194.905,194.94,194.375,194.426,9886
2025-01-09 07:00:00,194.422,194.697,193.74,193.922,12624
2025-01-09 08:00:00,193.924,194.423,193.687,194.303,12837
2025-01-09 09:00:00,194.304,194.487,194.085,194.151,11114
2025-01-09 10:00:00,194.152,194.187,193.631,194.092,10471
2025-01-09 11:00:00,194.091,194.221,193.868,194.049,10733
2025-01-09 12:00:00,194.046,194.072,193.477,193.92,9716
2025-01-09 13:00:00,193.922,194.303,193.78,193.923,12003
2025-01-09 14:00:00,193.924,194.348,193.917,194.336,10662
2025-01-09 15:00:00,194.335,194.413,194.173,194.35,10685
2025-01-09 16:00:00,194.35,194.373,194.085,194.366,9999
2025-01-09 17:00:00,194.366,194.599,194.359,194.488,7604
2025-01-09 18:00:00,194.486,194.592,194.434,194.526,4784
2025-01-09 19:00:00,194.53,194.675,194.504,194.615,3971
2025-01-09 20:00:00,194.612,194.711,194.564,194.656,3495
2025-01-09 21:00:00,194.654,194.656,194.59,194.602,2627
2025-01-09 22:00:00,194.592,194.673,194.467,194.618,2008
2025-01-09 23:00:00,194.678,194.678,194.324,194.366,3846
2025-01-10 00:00:00,194.365,194.638,194.243,194.297,8765
2025-01-10 01:00:00,194.292,194.642,194.231,194.552,8622
2025-01-10 02:00:00,194.553,194.762,194.533,194.742,6901
2025-01-10 03:00:00,194.74,194.752,194.616,194.635,6348
2025-01-10 04:00:00,194.631,194.761,194.629,194.706,5674
2025-01-10 05:00:00,194.708,194.772,194.426,194.461,7067
2025-01-10 06:00:00,194.461,194.537,194.215,194.227,7603
2025-01-10 07:00:00,194.23,194.735,194.215,194.665,9482
2025-01-10 08:00:00,194.667,194.736,193.835,193.939,11845
2025-01-10 09:00:00,193.937,194.335,193.689,194.29,11745
2025-01-10 10:00:00,194.29,194.431,194.045,194.36,9865
2025-01-10 11:00:00,194.358,194.612,194.212,194.374,8463
2025-01-10 12:00:00,194.371,194.599,194.31,194.578,9294
2025-01-10 13:00:00,194.578,194.691,193.672,193.929,15933
2025-01-10 14:00:00,193.936,193.987,193.196,193.398,18628
2025-01-10 15:00:00,193.389,193.546,192.674,192.685,18489
2025-01-10 16:00:00,192.688,192.763,192.2,192.567,15501
2025-01-10 17:00:00,192.575,192.77,192.516,192.7,11946
2025-01-10 18:00:00,192.7,192.875,192.651,192.843,9511
2025-01-10 19:00:00,192.844,192.907,192.686,192.759,9485
2025-01-10 20:00:00,192.763,192.794,192.584,192.67,7453
2025-01-10 21:00:00,192.668,192.674,192.526,192.59,2527
2025-01-12 22:00:00,192.38,192.501,192.352,192.475,3438
2025-01-12 23:00:00,192.507,192.735,192.457,192.713,5670
2025-01-13 00:00:00,192.692,192.758,192.51,192.524,7408
2025-01-13 01:00:00,192.524,192.613,191.708,191.948,10130
2025-01-13 02:00:00,191.948,192.136,191.872,191.873,8390
2025-01-13 03:00:00,191.864,191.916,191.113,191.143,8771
2025-01-13 04:00:00,191.164,191.448,190.957,191.243,7409
2025-01-13 05:00:00,191.244,191.269,190.84,191.201,7577
2025-01-13 06:00:00,191.202,191.521,191.072,191.295,8619
2025-01-13 07:00:00,191.28,191.457,190.797,191.126,12303
2025-01-13 08:00:00,191.122,191.736,191.108,191.267,13749
2025-01-13 09:00:00,191.274,191.295,190.076,190.205,14331
2025-01-13 10:00:00,190.2,191.021,190.147,190.985,11423
2025-01-13 11:00:00,190.985,191.105,190.493,190.507,9487
2025-01-13 12:00:00,190.503,190.786,190.294,190.37,11916
2025-01-13 13:00:00,190.374,190.934,190.298,190.869,13302
2025-01-13 14:00:00,190.862,191.291,190.647,191.19,14143
2025-01-13 15:00:00,191.195,191.546,191.06,191.408,14032
2025-01-13 16:00:00,191.405,191.768,191.302,191.462,12120
2025-01-13 17:00:00,191.463,191.629,191.429,191.529,10051
2025-01-13 18:00:00,191.53,191.883,191.404,191.807,8103
2025-01-13 19:00:00,191.801,192.016,191.659,192.009,7916
2025-01-13 20:00:00,192.008,192.059,191.834,191.959,6798
2025-01-13 21:00:00,191.965,192.049,191.958,191.972,2167
2025-01-13 22:00:00,192.021,192.653,191.936,192.425,3508
2025-01-13 23:00:00,192.445,192.575,192.312,192.414,8715
2025-01-14 00:00:00,192.41,192.436,192.108,192.366,10259
2025-01-14 01:00:00,192.354,192.915,191.822,192.248,11754
2025-01-14 02:00:00,192.246,192.455,192.1,192.423,8243
2025-01-14 03:00:00,192.42,192.676,192.326,192.357,7188
2025-01-14 04:00:00,192.351,192.446,192.193,192.287,5045
2025-01-14 05:00:00,192.285,192.447,192.081,192.288,7890
2025-01-14 06:00:00,192.299,192.519,192.252,192.343,7533
2025-01-14 07:00:00,192.35,192.475,192.145,192.344,12325
2025-01-14 08:00:00,192.347,192.785,192.184,192.596,13152
2025-01-14 09:00:00,192.597,192.768,192.294,192.34,12285
2025-01-14 10:00:00,192.338,192.518,192.255,192.356,8757
2025-01-14 11:00:00,192.357,192.536,192.204,192.312,7904
2025-01-14 12:00:00,192.31,192.495,191.983,192.03,10597
2025-01-14 13:00:00,192.014,192.014,191.482,191.736,14774
2025-01-14 14:00:00,191.75,192.053,191.66,191.835,14867
2025-01-14 15:00:00,191.832,192.826,191.832,192.724,15155
2025-01-14 16:00:00,192.72,192.854,192.332,192.467,14273
2025-01-14 17:00:00,192.464,192.731,192.289,192.689,10765
2025-01-14 18:00:00,192.689,192.937,192.661,192.87,7610
2025-01-14 19:00:00,192.87,192.983,192.635,192.676,7173
2025-01-14 20:00:00,192.678,192.834,192.558,192.812,6975
2025-01-14 21:00:00,192.814,192.899,192.787,192.879,2383
2025-01-14 22:00:00,192.884,192.918,192.809,192.872,1834
2025-01-14 23:00:00,192.911,192.997,192.82,192.991,3540
2025-01-15 00:00:00,192.999,193.0,192.705,192.77,7690
2025-01-15 01:00:00,192.77,192.946,192.575,192.633,8284
2025-01-15 02:00:00,192.635,192.682,192.553,192.637,6097
2025-01-15 03:00:00,192.63,192.714,192.562,192.676,5500
2025-01-15 04:00:00,192.675,192.711,192.274,192.334,6457
2025-01-15 05:00:00,192.331,192.331,191.855,191.924,9902
2025-01-15 06:00:00,191.925,192.135,191.842,191.921,8059
2025-01-15 07:00:00,191.9,192.146,191.189,191.928,13922
2025-01-15 08:00:00,191.928,191.995,191.605,191.775,12232
2025-01-15 09:00:00,191.774,191.814,191.348,191.664,11287
2025-01-15 10:00:00,191.662,191.848,191.633,191.712,8818
2025-01-15 11:00:00,191.71,192.01,191.645,191.941,8089
2025-01-15 12:00:00,191.939,191.961,191.543,191.729,8676
2025-01-15 13:00:00,191.73,192.393,191.691,192.328,15121
2025-01-15 14:00:00,192.332,192.392,191.688,191.717,16903
2025-01-15 15:00:00,191.714,191.861,191.437,191.584,15409
2025-01-15 16:00:00,191.584,191.753,191.096,191.237,14439
2025-01-15 17:00:00,191.235,191.38,191.156,191.216,10051
2025-01-15 18:00:00,191.221,191.409,191.177,191.37,7791
2025-01-15 19:00:00,191.371,191.444,191.322,191.363,6565
2025-01-15 20:00:00,191.363,191.591,191.351,191.529,5991
2025-01-15 21:00:00,191.53,191.621,191.496,191.576,2323
2025-01-15 22:00:00,191.376,191.418,191.264,191.354,3875
2025-01-15 23:00:00,191.387,191.414,191.239,191.247,4602
2025-01-16 00:00:00,191.244,191.539,191.228,191.255,9281
2025-01-16 01:00:00,191.256,191.256,190.131,190.22,12277
2025-01-16 02:00:00,190.226,190.406,189.823,190.345,11139
2025-01-16 03:00:00,190.347,190.557,190.319,190.456,8054
2025-01-16 04:00:00,190.454,190.553,190.311,190.541,6353
2025-01-16 05:00:00,190.544,190.64,190.482,190.597,7571
2025-01-16 06:00:00,190.595,190.928,190.527,190.753,8730
2025-01-16 07:00:00,190.71,190.903,190.451,190.838,11131
2025-01-16 08:00:00,190.844,190.919,190.253,190.279,11627
2025-01-16 09:00:00,190.28,190.37,189.789,189.895,10247
2025-01-16 10:00:00,189.894,190.139,189.781,189.947,8652
2025-01-16 11:00:00,189.946,190.342,189.932,190.204,8773
2025-01-16 12:00:00,190.204,190.536,190.176,190.409,10549
2025-01-16 13:00:00,190.404,190.507,190.062,190.158,14012
2025-01-16 14:00:00,190.161,190.517,189.985,190.44,14813
2025-01-16 15:00:00,190.436,190.436,190.038,190.151,17166
2025-01-16 16:00:00,190.155,190.332,189.874,190.302,15483
2025-01-16 17:00:00,190.309,190.498,189.956,189.997,11921
2025-01-16 18:00:00,189.99,190.087,189.888,190.033,8737
2025-01-16 19:00:00,190.03,190.069,189.849,190.004,8294
2025-01-16 20:00:00,190.005,190.019,189.786,189.824,6488
2025-01-16 21:00:00,189.823,189.848,189.774,189.848,1945
2025-01-16 22:00:00,189.772,189.917,189.758,189.834,2497
2025-01-16 23:00:00,189.834,190.122,189.834,190.081,3822
2025-01-17 00:00:00,190.08,190.207,189.61,189.885,8735
2025-01-17 01:00:00,189.89,190.088,189.784,189.866,7751
2025-01-17 02:00:00,189.88,190.227,189.847,190.149,7443
2025-01-17 03:00:00,190.15,190.203,190.016,190.156,5786
2025-01-17 04:00:00,190.158,190.21,189.845,189.88,5458
2025-01-17 05:00:00,189.881,190.172,189.864,190.058,6191
2025-01-17 06:00:00,190.056,190.156,189.911,190.143,6767
2025-01-17 07:00:00,190.121,190.121,189.332,189.444,11919
2025-01-17 08:00:00,189.446,189.84,189.331,189.8,10508
2025-01-17 09:00:00,189.8,190.083,189.55,189.936,11174
2025-01-17 10:00:00,189.94,190.152,189.856,190.033,8519
2025-01-17 11:00:00,190.032,190.178,189.855,189.886,8324
2025-01-17 12:00:00,189.878,189.896,189.661,189.775,10204
2025-01-17 13:00:00,189.78,189.825,189.492,189.655,11898
2025-01-17 14:00:00,189.662,190.35,189.428,190.275,15031
2025-01-17 15:00:00,190.28,190.611,190.189,190.418,15641
2025-01-17 16:00:00,190.403,190.587,190.278,190.373,12777
2025-01-17 17:00:00,190.353,190.369,190.144,190.214,9075
2025-01-17 18:00:00,190.21,190.276,190.038,190.142,7288
2025-01-17 19:00:00,190.144,190.183,189.99,190.0,7103
2025-01-17 20:00:00,189.995,190.086,189.968,190.038,6999
2025-01-17 21:00:00,190.037,190.119,190.008,190.06,2216
2025-01-19 22:00:00,190.086,190.307,190.072,190.231,3380
2025-01-19 23:00:00,190.194,190.461,190.146,190.306,5554
2025-01-20 00:00:00,190.316,190.444,190.059,190.059,7730
2025-01-20 01:00:00,190.057,190.168,189.887,190.101,9060
2025-01-20 02:00:00,190.103,190.249,190.05,190.131,7091
2025-01-20 03:00:00,190.133,190.184,189.98,190.08,6528
2025-01-20 04:00:00,190.082,190.436,190.044,190.39,5774
2025-01-20 05:00:00,190.39,190.558,190.31,190.553,5812
2025-01-20 06:00:00,190.553,190.854,190.448,190.805,7154
2025-01-20 07:00:00,190.808,190.876,190.488,190.548,8735
2025-01-20 08:00:00,190.554,190.686,190.302,190.406,10811
2025-01-20 09:00:00,190.403,190.486,190.134,190.312,10289
2025-01-20 10:00:00,190.315,190.677,190.304,190.617,7609
2025-01-20 11:00:00,190.619,190.9,190.609,190.831,6941
2025-01-20 12:00:00,190.828,190.837,190.58,190.747,8047
2025-01-20 13:00:00,190.75,191.66,190.536,191.516,13888
2025-01-20 14:00:00,191.514,191.59,191.188,191.431,16726
2025-01-20 15:00:00,191.422,191.658,191.289,191.375,14578
2025-01-20 16:00:00,191.381,191.506,191.271,191.42,9964
2025-01-20 17:00:00,191.421,191.526,191.149,191.383,11738
2025-01-20 18:00:00,191.38,191.624,191.311,191.584,6679
2025-01-20 19:00:00,191.591,191.995,191.576,191.986,6851
2025-01-20 20:00:00,191.985,192.013,191.792,191.844,7534
2025-01-20 21:00:00,191.838,191.905,191.734,191.825,3578
2025-01-20 22:00:00,191.758,191.784,191.602,191.752,2369
2025-01-20 23:00:00,191.654,191.874,191.372,191.486,8966
2025-01-21 00:00:00,191.495,191.583,190.999,191.275,14368
2025-01-21 01:00:00,191.273,191.618,190.857,190.933,16592
2025-01-21 02:00:00,190.933,190.994,190.472,190.662,12414
2025-01-21 03:00:00,190.661,190.82,190.513,190.798,10388
2025-01-21 04:00:00,190.798,190.821,190.631,190.705,7843
2025-01-21 05:00:00,190.704,190.771,190.593,190.664,8175
2025-01-21 06:00:00,190.669,190.85,190.631,190.714,8952
2025-01-21 07:00:00,190.685,191.135,190.576,190.968,11528
2025-01-21 08:00:00,190.943,190.986,190.681,190.9,11614
2025-01-21 09:00:00,190.899,191.02,190.772,190.949,11642
2025-01-21 10:00:00,190.954,191.102,190.83,191.054,10283
2025-01-21 11:00:00,191.054,191.073,190.706,190.773,9952
2025-01-21 12:00:00,190.77,190.889,190.711,190.799,11220
2025-01-21 13:00:00,190.797,190.963,190.65,190.918,12401
2025-01-21 14:00:00,190.941,191.254,190.828,191.059,15102
2025-01-21 15:00:00,191.057,191.278,190.996,191.048,15862
2025-01-21 16:00:00,191.05,191.764,191.007,191.724,12616
2025-01-21 17:00:00,191.727,191.822,191.677,191.756,9532
2025-01-21 18:00:00,191.758,191.895,191.719,191.836,8372
2025-01-21 19:00:00,191.835,191.836,191.7,191.764,7162
2025-01-21 20:00:00,191.764,191.909,191.752,191.896,6364
2025-01-21 21:00:00,191.894,191.972,191.888,191.933,2006
2025-01-21 22:00:00,191.892,192.051,191.804,191.945,3439
2025-01-21 23:00:00,191.908,192.284,191.89,192.162,8752
2025-01-22 00:00:00,192.16,192.225,191.866,191.962,10689
2025-01-22 01:00:00,191.965,192.109,191.867,191.997,9688
2025-01-22 02:00:00,192.0,192.155,191.955,192.129,7506
2025-01-22 03:00:00,192.128,192.327,192.008,192.289,6125
2025-01-22 04:00:00,192.292,192.336,192.158,192.306,5489
2025-01-22 05:00:00,192.305,192.421,192.267,192.35,5714
2025-01-22 06:00:00,192.349,192.365,191.963,192.075,8648
2025-01-22 07:00:00,192.093,192.266,191.897,192.227,10662
2025-01-22 08:00:00,192.226,192.323,191.703,192.145,12705
2025-01-22 09:00:00,192.144,192.486,192.119,192.474,11793
2025-01-22 10:00:00,192.473,192.749,192.414,192.65,9973
2025-01-22 11:00:00,192.647,192.737,192.505,192.592,8286
2025-01-22 12:00:00,192.59,192.742,192.496,192.523,9449
2025-01-22 13:00:00,192.524,192.754,192.383,192.451,11598
2025-01-22 14:00:00,192.447,192.683,192.265,192.63,13454
2025-01-22 15:00:00,192.628,192.685,192.406,192.659,13992
2025-01-22 16:00:00,192.652,193.006,192.559,192.986,11565
2025-01-22 17:00:00,192.984,193.009,192.835,192.974,8774
2025-01-22 18:00:00,192.978,193.006,192.844,192.963,8034
2025-01-22 19:00:00,192.964,193.005,192.84,192.922,5914
2025-01-22 20:00:00,192.919,192.93,192.785,192.811,6226
2025-01-22 21:00:00,192.809,192.853,192.778,192.791,2049
2025-01-22 22:00:00,192.585,192.688,192.529,192.536,1774
2025-01-22 23:00:00,192.592,192.672,192.529,192.628,4518
2025-01-23 00:00:00,192.624,192.672,192.519,192.602,8178
2025-01-23 01:00:00,192.605,192.75,192.522,192.723,8575
2025-01-23 02:00:00,192.718,192.722,192.545,192.629,7138
2025-01-23 03:00:00,192.625,192.758,192.602,192.724,5738
2025-01-23 04:00:00,192.723,192.934,192.708,192.911,4559
2025-01-23 05:00:00,192.917,193.005,192.914,192.923,6598
2025-01-23 06:00:00,192.927,192.982,192.709,192.768,6895
2025-01-23 07:00:00,192.768,192.82,192.552,192.702,10605
2025-01-23 08:00:00,192.703,192.719,192.396,192.417,10601
2025-01-23 09:00:00,192.42,192.669,192.412,192.611,10301
2025-01-23 10:00:00,192.615,192.749,192.386,192.697,8536
2025-01-23 11:00:00,192.698,192.884,192.595,192.676,8347
2025-01-23 12:00:00,192.673,192.722,192.482,192.611,10101
2025-01-23 13:00:00,192.608,192.634,192.379,192.492,13325
2025-01-23 14:00:00,192.49,192.752,192.441,192.643,12981
2025-01-23 15:00:00,192.654,192.719,192.398,192.447,12927
2025-01-23 16:00:00,192.448,192.67,192.278,192.606,16503
2025-01-23 17:00:00,192.606,192.937,192.601,192.9,11017
2025-01-23 18:00:00,192.902,192.902,192.707,192.796,8225
2025-01-23 19:00:00,192.798,192.835,192.529,192.567,7477
2025-01-23 20:00:00,192.567,192.722,192.521,192.692,8018
2025-01-23 21:00:00,192.695,192.75,192.64,192.692,2280
2025-01-23 22:00:00,192.622,192.723,192.607,192.667,1426
2025-01-23 23:00:00,192.727,192.929,192.625,192.884,4221
2025-01-24 00:00:00,192.888,193.065,192.728,193.052,8547
2025-01-24 01:00:00,193.051,193.122,192.918,193.112,7218
2025-01-24 02:00:00,193.129,193.518,193.101,193.386,11285
2025-01-24 03:00:00,193.377,193.69,192.532,192.693,13001
2025-01-24 04:00:00,192.683,192.717,192.073,192.376,11091
2025-01-24 05:00:00,192.379,192.706,192.244,192.63,9502
2025-01-24 06:00:00,192.631,193.279,192.241,192.627,13311
2025-01-24 07:00:00,192.634,192.776,192.33,192.472,13877
2025-01-24 08:00:00,192.469,192.824,192.083,192.739,14574
2025-01-24 09:00:00,192.729,193.421,192.525,193.359,13803
2025-01-24 10:00:00,193.357,193.862,193.319,193.8,11089
2025-01-24 11:00:00,193.804,193.971,193.562,193.798,10346
2025-01-24 12:00:00,193.786,194.173,193.764,194.151,10353
2025-01-24 13:00:00,194.154,194.262,193.942,194.064,12121
2025-01-24 14:00:00,194.064,194.508,193.94,194.424,13872
2025-01-24 15:00:00,194.41,194.509,194.121,194.404,15287
2025-01-24 16:00:00,194.403,194.57,194.336,194.387,12400
2025-01-24 17:00:00,194.388,194.599,194.344,194.49,9249
2025-01-24 18:00:00,194.489,194.753,194.475,194.618,8413
2025-01-24 19:00:00,194.619,194.656,194.442,194.505,7216
2025-01-24 20:00:00,194.496,194.661,194.46,194.651,6248
2025-01-24 21:00:00,194.651,194.707,194.632,194.651,2370
2025-01-26 22:00:00,194.018,194.284,194.018,194.23,2252
2025-01-26 23:00:00,194.296,194.355,193.852,193.992,8752
2025-01-27 00:00:00,193.997,194.091,193.619,193.724,10847
2025-01-27 01:00:00,193.723,193.802,193.473,193.559,11579
2025-01-27 02:00:00,193.56,193.819,193.458,193.775,8760
2025-01-27 03:00:00,193.774,194.098,193.732,194.055,8551
2025-01-27 04:00:00,194.055,194.315,194.042,194.253,7103
2025-01-27 05:00:00,194.252,194.264,194.076,194.251,8900
2025-01-27 06:00:00,194.248,194.647,194.225,194.237,9956
2025-01-27 07:00:00,194.243,194.243,193.741,193.744,12498
2025-01-27 08:00:00,193.742,193.778,193.162,193.266,14576
2025-01-27 09:00:00,193.263,193.334,192.6,193.042,15735
2025-01-27 10:00:00,193.041,193.041,192.156,192.397,15661
2025-01-27 11:00:00,192.392,192.685,192.208,192.403,14940
2025-01-27 12:00:00,192.401,192.877,192.357,192.761,13626
2025-01-27 13:00:00,192.739,193.143,192.617,192.795,15247
2025-01-27 14:00:00,192.8,193.027,192.525,192.968,16109
2025-01-27 15:00:00,192.965,193.074,192.481,192.519,16029
2025-01-27 16:00:00,192.516,192.623,192.178,192.417,14115
2025-01-27 17:00:00,192.415,192.642,192.395,192.48,12831
2025-01-27 18:00:00,192.479,192.816,192.425,192.697,11576
2025-01-27 19:00:00,192.696,193.16,192.695,193.022,10572
2025-01-27 20:00:00,193.023,193.273,192.981,193.085,8970
2025-01-27 21:00:00,193.084,193.221,193.056,193.116,2689
2025-01-27 22:00:00,192.974,193.111,192.935,193.033,2871
2025-01-27 23:00:00,193.086,193.153,192.712,192.886,12594
2025-01-28 00:00:00,192.882,193.263,192.825,193.26,13201
2025-01-28 01:00:00,193.26,193.749,193.259,193.581,11130
