datetime,open,high,low,close,volume
2025-01-07 21:00:00,163.306,163.404,163.304,163.386,2110
2025-01-07 22:00:00,163.338,163.471,163.336,163.414,2277
2025-01-07 23:00:00,163.422,163.692,163.418,163.625,4253
2025-01-08 00:00:00,163.623,163.655,163.377,163.65,8638
2025-01-08 01:00:00,163.652,163.662,163.465,163.545,7078
2025-01-08 02:00:00,163.546,163.745,163.518,163.702,4700
2025-01-08 03:00:00,163.703,163.777,163.651,163.697,4750
2025-01-08 04:00:00,163.697,163.795,163.678,163.784,3683
2025-01-08 05:00:00,163.784,163.807,163.703,163.789,4612
2025-01-08 06:00:00,163.79,163.799,163.534,163.608,6016
2025-01-08 07:00:00,163.603,163.603,163.285,163.369,10600
2025-01-08 08:00:00,163.366,163.545,163.267,163.292,11934
2025-01-08 09:00:00,163.29,163.312,163.125,163.216,9973
2025-01-08 10:00:00,163.215,163.384,163.098,163.378,9008
2025-01-08 11:00:00,163.374,163.391,162.879,163.089,13351
2025-01-08 12:00:00,163.09,163.208,162.901,162.987,12353
2025-01-08 13:00:00,162.986,163.099,162.841,163.023,14981
2025-01-08 14:00:00,163.023,163.135,162.933,162.968,13624
2025-01-08 15:00:00,162.972,163.204,162.969,163.148,13064
2025-01-08 16:00:00,163.151,163.308,163.082,163.272,10932
2025-01-08 17:00:00,163.268,163.302,163.134,163.231,9849
2025-01-08 18:00:00,163.229,163.461,163.188,163.397,8973
2025-01-08 19:00:00,163.404,163.51,163.329,163.367,9611
2025-01-08 20:00:00,163.355,163.382,163.306,163.367,6405
2025-01-08 21:00:00,163.37,163.432,163.37,163.394,1071
2025-01-08 22:00:00,163.282,163.345,163.124,163.316,2261
2025-01-08 23:00:00,163.356,163.428,163.147,163.153,3801
2025-01-09 00:00:00,163.153,163.267,163.04,163.224,7628
2025-01-09 01:00:00,163.223,163.256,163.038,163.088,6689
2025-01-09 02:00:00,163.078,163.136,163.044,163.1,4965
2025-01-09 03:00:00,163.1,163.104,162.88,162.893,5839
2025-01-09 04:00:00,162.892,162.893,162.626,162.817,6428
2025-01-09 05:00:00,162.817,163.077,162.768,162.912,6984
2025-01-09 06:00:00,162.911,163.027,162.836,162.899,8534
2025-01-09 07:00:00,162.924,163.011,162.674,162.802,10748
2025-01-09 08:00:00,162.801,163.024,162.762,163.004,11188
2025-01-09 09:00:00,163.003,163.115,162.872,162.921,10022
2025-01-09 10:00:00,162.923,162.959,162.765,162.787,8928
2025-01-09 11:00:00,162.785,162.806,162.582,162.667,9089
2025-01-09 12:00:00,162.668,162.703,162.37,162.535,8775
2025-01-09 13:00:00,162.536,162.706,162.447,162.52,10453
2025-01-09 14:00:00,162.519,162.761,162.519,162.681,8489
2025-01-09 15:00:00,162.683,162.721,162.593,162.706,8482
2025-01-09 16:00:00,162.708,162.744,162.57,162.717,7030
2025-01-09 17:00:00,162.716,162.846,162.716,162.817,5843
2025-01-09 18:00:00,162.813,162.869,162.796,162.826,3389
2025-01-09 19:00:00,162.827,162.883,162.819,162.831,2763
2025-01-09 20:00:00,162.836,162.92,162.836,162.893,2582
2025-01-09 21:00:00,162.892,162.893,162.841,162.847,1090
2025-01-09 22:00:00,162.859,162.915,162.758,162.87,2640
2025-01-09 23:00:00,162.876,162.9,162.71,162.734,2962
2025-01-10 00:00:00,162.737,162.967,162.637,162.684,8432
2025-01-10 01:00:00,162.683,162.976,162.614,162.911,8283
2025-01-10 02:00:00,162.912,163.056,162.907,163.046,5807
2025-01-10 03:00:00,163.045,163.071,162.942,162.962,4336
2025-01-10 04:00:00,162.961,163.098,162.96,163.064,4755
2025-01-10 05:00:00,163.065,163.118,162.927,162.948,5759
2025-01-10 06:00:00,162.947,162.97,162.775,162.795,6747
2025-01-10 07:00:00,162.795,163.12,162.774,163.1,8468
2025-01-10 08:00:00,163.102,163.187,162.545,162.609,11236
2025-01-10 09:00:00,162.608,162.701,162.368,162.674,10379
2025-01-10 10:00:00,162.68,162.904,162.624,162.863,8393
2025-01-10 11:00:00,162.864,162.95,162.76,162.768,7801
2025-01-10 12:00:00,162.767,162.871,162.697,162.825,8434
2025-01-10 13:00:00,162.814,162.9,162.266,162.624,14732
2025-01-10 14:00:00,162.628,162.773,161.899,161.962,17049
2025-01-10 15:00:00,161.996,162.039,161.498,161.51,17222
2025-01-10 16:00:00,161.513,161.649,161.21,161.44,13151
2025-01-10 17:00:00,161.443,161.581,161.425,161.533,9826
2025-01-10 18:00:00,161.529,161.743,161.497,161.717,7922
2025-01-10 19:00:00,161.721,161.784,161.61,161.756,7880
2025-01-10 20:00:00,161.755,161.756,161.59,161.681,6708
2025-01-10 21:00:00,161.68,161.682,161.553,161.596,2557
2025-01-12 22:00:00,161.208,161.584,161.208,161.572,3974
2025-01-12 23:00:00,161.607,161.776,161.553,161.747,4551
2025-01-13 00:00:00,161.738,161.787,161.611,161.616,5829
2025-01-13 01:00:00,161.617,161.709,161.077,161.255,9269
2025-01-13 02:00:00,161.247,161.471,161.193,161.3,7795
2025-01-13 03:00:00,161.288,161.342,160.773,160.807,8097
2025-01-13 04:00:00,160.806,160.958,160.747,160.883,6486
2025-01-13 05:00:00,160.882,160.892,160.664,160.862,6605
2025-01-13 06:00:00,160.861,161.051,160.742,160.957,7439
2025-01-13 07:00:00,160.958,161.015,160.646,160.85,11018
2025-01-13 08:00:00,160.848,161.198,160.798,161.096,12298
2025-01-13 09:00:00,161.099,161.114,160.035,160.146,13663
2025-01-13 10:00:00,160.144,160.619,160.085,160.612,10968
2025-01-13 11:00:00,160.614,160.681,160.224,160.399,9323
2025-01-13 12:00:00,160.404,160.511,160.129,160.216,10159
2025-01-13 13:00:00,160.221,160.541,160.144,160.477,11650
2025-01-13 14:00:00,160.473,160.69,160.322,160.628,13188
2025-01-13 15:00:00,160.631,160.759,160.487,160.621,13082
2025-01-13 16:00:00,160.624,160.981,160.561,160.793,10672
2025-01-13 17:00:00,160.793,160.889,160.714,160.76,8974
2025-01-13 18:00:00,160.762,160.992,160.713,160.887,6941
2025-01-13 19:00:00,160.886,161.105,160.846,161.085,6478
2025-01-13 20:00:00,161.083,161.156,160.949,161.071,5712
2025-01-13 21:00:00,161.077,161.153,161.07,161.092,1446
2025-01-13 22:00:00,161.236,161.638,161.221,161.39,4936
2025-01-13 23:00:00,161.398,161.588,161.384,161.462,6905
2025-01-14 00:00:00,161.463,161.477,161.191,161.446,8577
2025-01-14 01:00:00,161.435,161.869,161.011,161.363,10513
2025-01-14 02:00:00,161.362,161.587,161.291,161.553,6340
2025-01-14 03:00:00,161.552,161.751,161.468,161.474,5507
2025-01-14 04:00:00,161.47,161.579,161.358,161.429,4628
2025-01-14 05:00:00,161.428,161.565,161.27,161.44,7651
2025-01-14 06:00:00,161.443,161.614,161.413,161.464,6024
2025-01-14 07:00:00,161.467,161.596,161.362,161.532,11132
2025-01-14 08:00:00,161.533,161.871,161.417,161.82,11459
2025-01-14 09:00:00,161.819,162.14,161.774,162.04,10942
2025-01-14 10:00:00,162.038,162.128,161.909,161.938,8418
2025-01-14 11:00:00,161.937,162.06,161.911,161.954,6969
2025-01-14 12:00:00,161.947,162.07,161.768,161.787,9067
2025-01-14 13:00:00,161.779,161.854,161.576,161.76,13551
2025-01-14 14:00:00,161.773,162.064,161.721,162.037,13578
2025-01-14 15:00:00,162.038,162.66,162.037,162.623,14051
2025-01-14 16:00:00,162.622,162.683,162.437,162.555,12062
2025-01-14 17:00:00,162.553,162.725,162.478,162.689,8813
2025-01-14 18:00:00,162.689,162.784,162.592,162.739,6463
2025-01-14 19:00:00,162.736,162.802,162.627,162.648,6161
2025-01-14 20:00:00,162.65,162.804,162.577,162.751,6266
2025-01-14 21:00:00,162.749,162.824,162.721,162.789,1702
2025-01-14 22:00:00,162.74,162.826,162.714,162.777,2393
2025-01-14 23:00:00,162.764,162.888,162.743,162.885,2635
2025-01-15 00:00:00,162.893,162.893,162.664,162.732,6952
2025-01-15 01:00:00,162.731,162.852,162.559,162.642,7042
2025-01-15 02:00:00,162.64,162.694,162.575,162.638,5394
2025-01-15 03:00:00,162.633,162.696,162.568,162.653,4861
2025-01-15 04:00:00,162.652,162.653,162.335,162.372,6165
2025-01-15 05:00:00,162.367,162.372,161.897,161.932,8947
2025-01-15 06:00:00,161.934,162.123,161.888,162.006,6229
2025-01-15 07:00:00,162.024,162.024,161.607,161.682,11799
2025-01-15 08:00:00,161.682,161.892,161.613,161.77,11184
2025-01-15 09:00:00,161.772,161.825,161.536,161.723,10546
2025-01-15 10:00:00,161.728,161.802,161.541,161.612,8707
2025-01-15 11:00:00,161.611,161.791,161.557,161.744,8054
2025-01-15 12:00:00,161.746,161.796,161.601,161.685,7763
2025-01-15 13:00:00,161.684,161.914,161.555,161.781,13925
2025-01-15 14:00:00,161.784,161.819,161.275,161.396,16050
2025-01-15 15:00:00,161.391,161.49,161.036,161.079,14125
2025-01-15 16:00:00,161.078,161.205,160.789,161.007,12310
2025-01-15 17:00:00,161.003,161.101,160.972,161.025,8206
2025-01-15 18:00:00,161.032,161.113,160.97,161.069,6464
2025-01-15 19:00:00,161.07,161.122,161.028,161.052,5436
2025-01-15 20:00:00,161.052,161.119,161.027,161.066,5577
2025-01-15 21:00:00,161.073,161.121,161.07,161.094,1589
2025-01-15 22:00:00,160.826,160.969,160.782,160.931,4603
2025-01-15 23:00:00,160.942,160.992,160.81,160.829,2377
2025-01-16 00:00:00,160.831,161.083,160.805,160.859,7506
2025-01-16 01:00:00,160.853,160.853,159.992,160.049,11666
2025-01-16 02:00:00,160.055,160.227,159.744,160.197,10687
2025-01-16 03:00:00,160.195,160.314,160.163,160.28,6902
2025-01-16 04:00:00,160.285,160.449,160.173,160.432,5622
2025-01-16 05:00:00,160.433,160.534,160.411,160.521,6453
2025-01-16 06:00:00,160.522,160.763,160.448,160.607,7952
2025-01-16 07:00:00,160.597,160.872,160.578,160.832,10004
2025-01-16 08:00:00,160.839,160.886,160.488,160.512,10916
2025-01-16 09:00:00,160.513,160.523,160.056,160.14,9814
2025-01-16 10:00:00,160.14,160.345,160.036,160.106,8779
2025-01-16 11:00:00,160.105,160.394,160.088,160.302,7926
2025-01-16 12:00:00,160.299,160.438,160.252,160.354,9390
2025-01-16 13:00:00,160.348,160.496,160.253,160.297,12442
2025-01-16 14:00:00,160.296,160.557,160.164,160.488,12673
2025-01-16 15:00:00,160.485,160.516,160.021,160.102,15439
2025-01-16 16:00:00,160.101,160.178,159.845,160.14,13774
2025-01-16 17:00:00,160.142,160.261,159.823,159.874,9965
2025-01-16 18:00:00,159.874,160.017,159.819,160.017,7101
2025-01-16 19:00:00,160.01,160.057,159.855,159.978,6666
2025-01-16 20:00:00,159.977,159.99,159.807,159.864,5850
2025-01-16 21:00:00,159.864,159.864,159.813,159.846,1378
2025-01-16 22:00:00,159.716,159.851,159.668,159.817,2697
2025-01-16 23:00:00,159.856,160.088,159.826,160.052,2732
2025-01-17 00:00:00,160.05,160.154,159.723,159.916,7775
2025-01-17 01:00:00,159.916,160.08,159.879,159.952,7627
2025-01-17 02:00:00,159.954,160.193,159.928,160.147,6806
2025-01-17 03:00:00,160.149,160.161,160.035,160.117,5148
2025-01-17 04:00:00,160.122,160.166,159.931,159.95,4703
2025-01-17 05:00:00,159.951,160.199,159.925,160.124,5725
2025-01-17 06:00:00,160.123,160.2,160.071,160.162,6243
2025-01-17 07:00:00,160.139,160.174,159.932,160.039,9787
2025-01-17 08:00:00,160.041,160.357,159.894,160.328,9514
2025-01-17 09:00:00,160.329,160.502,160.122,160.352,10418
2025-01-17 10:00:00,160.356,160.534,160.236,160.508,8246
2025-01-17 11:00:00,160.508,160.527,160.319,160.436,7944
2025-01-17 12:00:00,160.437,160.462,160.258,160.283,8663
2025-01-17 13:00:00,160.285,160.352,160.027,160.202,10380
2025-01-17 14:00:00,160.203,160.732,159.95,160.702,14082
2025-01-17 15:00:00,160.7,161.01,160.64,160.77,14391
2025-01-17 16:00:00,160.766,160.95,160.642,160.781,10280
2025-01-17 17:00:00,160.775,160.821,160.625,160.649,7906
2025-01-17 18:00:00,160.649,160.692,160.558,160.574,6638
2025-01-17 19:00:00,160.575,160.59,160.45,160.459,5611
2025-01-17 20:00:00,160.459,160.526,160.419,160.446,5546
2025-01-17 21:00:00,160.442,160.492,160.421,160.439,1865
2025-01-19 22:00:00,160.576,160.713,160.512,160.633,3417
2025-01-19 23:00:00,160.559,160.814,160.536,160.692,4233
2025-01-20 00:00:00,160.701,160.766,160.453,160.453,6000
2025-01-20 01:00:00,160.451,160.525,160.317,160.457,7224
2025-01-20 02:00:00,160.456,160.589,160.415,160.474,5803
2025-01-20 03:00:00,160.475,160.516,160.399,160.509,5265
2025-01-20 04:00:00,160.51,160.749,160.484,160.72,4704
2025-01-20 05:00:00,160.721,160.784,160.622,160.78,4879
2025-01-20 06:00:00,160.785,161.126,160.717,161.044,6318
2025-01-20 07:00:00,161.047,161.115,160.886,160.928,8874
2025-01-20 08:00:00,160.942,161.054,160.847,160.992,9802
2025-01-20 09:00:00,160.991,161.179,160.969,161.067,8837
2025-01-20 10:00:00,161.068,161.372,161.068,161.298,7321
2025-01-20 11:00:00,161.299,161.494,161.263,161.439,6854
2025-01-20 12:00:00,161.44,161.455,161.317,161.385,6853
2025-01-20 13:00:00,161.381,162.125,161.271,161.921,12814
2025-01-20 14:00:00,161.922,162.101,161.69,162.005,16265
2025-01-20 15:00:00,162.006,162.317,161.879,161.926,13085
2025-01-20 16:00:00,161.928,161.979,161.747,161.889,7836
2025-01-20 17:00:00,161.886,161.956,161.525,161.837,9899
2025-01-20 18:00:00,161.836,161.95,161.807,161.875,5367
2025-01-20 19:00:00,161.877,162.192,161.838,162.184,5524
2025-01-20 20:00:00,162.175,162.259,162.029,162.088,5898
2025-01-20 21:00:00,162.087,162.136,162.02,162.087,2394
2025-01-20 22:00:00,162.026,162.067,161.901,162.042,2850
2025-01-20 23:00:00,161.974,162.148,161.703,161.814,7099
2025-01-21 00:00:00,161.816,161.954,161.409,161.673,13066
2025-01-21 01:00:00,161.671,161.948,161.213,161.3,15550
2025-01-21 02:00:00,161.299,161.349,160.97,161.155,12638
2025-01-21 03:00:00,161.154,161.256,160.956,161.199,10267
2025-01-21 04:00:00,161.204,161.232,161.054,161.11,7306
2025-01-21 05:00:00,161.109,161.224,161.068,161.196,7606
2025-01-21 06:00:00,161.21,161.351,161.184,161.259,8455
2025-01-21 07:00:00,161.247,161.597,161.206,161.492,11145
2025-01-21 08:00:00,161.474,161.505,161.191,161.364,11562
2025-01-21 09:00:00,161.361,161.477,161.27,161.413,11773
2025-01-21 10:00:00,161.416,161.514,161.239,161.486,10249
2025-01-21 11:00:00,161.487,161.504,161.301,161.421,9399
2025-01-21 12:00:00,161.423,161.447,161.264,161.338,10525
2025-01-21 13:00:00,161.339,161.38,161.24,161.365,11070
2025-01-21 14:00:00,161.378,161.693,161.304,161.618,12909
2025-01-21 15:00:00,161.602,161.716,161.446,161.555,14306
2025-01-21 16:00:00,161.55,162.073,161.521,162.067,11481
2025-01-21 17:00:00,162.068,162.178,162.057,162.129,8502
2025-01-21 18:00:00,162.128,162.225,162.089,162.183,7515
2025-01-21 19:00:00,162.182,162.191,162.023,162.056,6698
2025-01-21 20:00:00,162.057,162.102,162.013,162.053,5815
2025-01-21 21:00:00,162.044,162.134,162.043,162.1,2047
2025-01-21 22:00:00,162.066,162.198,162.043,162.089,3644
2025-01-21 23:00:00,162.086,162.184,161.871,162.063,8096
2025-01-22 00:00:00,162.078,162.152,161.887,162.004,10096
2025-01-22 01:00:00,162.005,162.13,161.924,162.063,8282
2025-01-22 02:00:00,162.062,162.21,162.03,162.183,7167
2025-01-22 03:00:00,162.182,162.384,162.107,162.348,5920
2025-01-22 04:00:00,162.35,162.351,162.234,162.291,5592
2025-01-22 05:00:00,162.29,162.368,162.27,162.309,5217
2025-01-22 06:00:00,162.307,162.358,162.082,162.18,7375
2025-01-22 07:00:00,162.185,162.509,162.163,162.474,9880
2025-01-22 08:00:00,162.471,162.576,162.055,162.312,12198
2025-01-22 09:00:00,162.311,162.634,162.279,162.623,10385
2025-01-22 10:00:00,162.621,162.842,162.592,162.774,9667
2025-01-22 11:00:00,162.776,162.893,162.695,162.777,7574
2025-01-22 12:00:00,162.781,162.881,162.637,162.637,7884
2025-01-22 13:00:00,162.638,162.789,162.532,162.62,9187
2025-01-22 14:00:00,162.614,162.808,162.424,162.789,12124
2025-01-22 15:00:00,162.788,162.987,162.616,162.968,11698
2025-01-22 16:00:00,162.963,163.204,162.941,163.192,9151
2025-01-22 17:00:00,163.19,163.218,163.088,163.147,7146
2025-01-22 18:00:00,163.153,163.157,163.031,163.092,5720
2025-01-22 19:00:00,163.093,163.139,163.038,163.097,4571
2025-01-22 20:00:00,163.096,163.106,162.978,162.999,5067
2025-01-22 21:00:00,163.004,163.023,162.954,162.956,1501
2025-01-22 22:00:00,162.817,162.883,162.777,162.777,2074
2025-01-22 23:00:00,162.759,162.878,162.757,162.816,3545
2025-01-23 00:00:00,162.826,162.855,162.722,162.808,6849
2025-01-23 01:00:00,162.807,162.894,162.729,162.868,7851
2025-01-23 02:00:00,162.867,162.873,162.741,162.81,6266
2025-01-23 03:00:00,162.804,162.922,162.794,162.9,4892
2025-01-23 04:00:00,162.898,163.034,162.886,163.019,4829
2025-01-23 05:00:00,163.021,163.127,163.019,163.051,6221
2025-01-23 06:00:00,163.05,163.093,162.859,162.923,6367
2025-01-23 07:00:00,162.93,162.972,162.724,162.874,10161
2025-01-23 08:00:00,162.875,162.91,162.628,162.653,9976
2025-01-23 09:00:00,162.652,162.882,162.649,162.817,10550
2025-01-23 10:00:00,162.816,162.887,162.647,162.834,8334
2025-01-23 11:00:00,162.835,162.946,162.776,162.859,8018
2025-01-23 12:00:00,162.86,162.876,162.68,162.716,8322
2025-01-23 13:00:00,162.72,162.74,162.507,162.622,11788
2025-01-23 14:00:00,162.625,162.834,162.583,162.638,10715
2025-01-23 15:00:00,162.645,162.677,162.349,162.376,11433
2025-01-23 16:00:00,162.369,162.597,162.193,162.551,14789
2025-01-23 17:00:00,162.548,162.734,162.523,162.704,9680
2025-01-23 18:00:00,162.703,162.712,162.554,162.613,7292
2025-01-23 19:00:00,162.613,162.642,162.364,162.394,6270
2025-01-23 20:00:00,162.386,162.514,162.364,162.485,6445
2025-01-23 21:00:00,162.487,162.54,162.443,162.492,1726
2025-01-23 22:00:00,162.472,162.534,162.435,162.501,2723
2025-01-23 23:00:00,162.515,162.668,162.432,162.629,2714
2025-01-24 00:00:00,162.632,162.818,162.523,162.801,7193
2025-01-24 01:00:00,162.797,162.823,162.684,162.812,6241
2025-01-24 02:00:00,162.824,163.099,162.812,162.983,10234
2025-01-24 03:00:00,162.982,163.261,162.313,162.415,11447
2025-01-24 04:00:00,162.413,162.435,161.915,162.175,9283
2025-01-24 05:00:00,162.176,162.446,162.1,162.372,8422
2025-01-24 06:00:00,162.368,162.95,162.085,162.46,11152
2025-01-24 07:00:00,162.464,162.665,162.318,162.548,13114
2025-01-24 08:00:00,162.54,163.086,162.268,163.05,13524
2025-01-24 09:00:00,163.065,163.34,162.879,163.281,12562
2025-01-24 10:00:00,163.276,163.599,163.253,163.536,9997
2025-01-24 11:00:00,163.538,163.761,163.466,163.685,8869
2025-01-24 12:00:00,163.686,163.888,163.619,163.868,9029
2025-01-24 13:00:00,163.871,163.991,163.556,163.651,10546
2025-01-24 14:00:00,163.651,164.082,163.607,163.999,12821
2025-01-24 15:00:00,163.972,164.08,163.597,163.77,14651
2025-01-24 16:00:00,163.767,163.819,163.578,163.592,10893
2025-01-24 17:00:00,163.594,163.728,163.568,163.705,8272
2025-01-24 18:00:00,163.703,163.771,163.632,163.657,6623
2025-01-24 19:00:00,163.658,163.68,163.497,163.535,5722
2025-01-24 20:00:00,163.529,163.619,163.499,163.616,5832
2025-01-24 21:00:00,163.619,163.667,163.614,163.654,1455
2025-01-26 22:00:00,163.275,163.324,163.117,163.289,2495
2025-01-26 23:00:00,163.308,163.362,162.925,162.996,6621
2025-01-27 00:00:00,162.997,163.109,162.766,162.884,8612
2025-01-27 01:00:00,162.885,162.918,162.605,162.679,9996
2025-01-27 02:00:00,162.686,162.923,162.608,162.887,7317
2025-01-27 03:00:00,162.886,163.142,162.855,163.098,7125
2025-01-27 04:00:00,163.099,163.291,163.066,163.25,5888
2025-01-27 05:00:00,163.249,163.295,163.121,163.287,6682
2025-01-27 06:00:00,163.288,163.456,163.145,163.154,8238
2025-01-27 07:00:00,163.162,163.162,162.869,163.008,10891
2025-01-27 08:00:00,162.992,163.051,162.537,162.702,13845
2025-01-27 09:00:00,162.684,162.77,162.07,162.157,14411
2025-01-27 10:00:00,162.156,162.156,161.542,161.756,15231
2025-01-27 11:00:00,161.753,161.989,161.633,161.868,14417
2025-01-27 12:00:00,161.862,162.156,161.823,162.074,13062
2025-01-27 13:00:00,162.068,162.401,161.949,162.223,14043
2025-01-27 14:00:00,162.228,162.28,161.933,162.228,14609
2025-01-27 15:00:00,162.227,162.383,162.018,162.048,14839
2025-01-27 16:00:00,162.047,162.16,161.731,161.802,12757
2025-01-27 17:00:00,161.8,161.957,161.767,161.836,10842
2025-01-27 18:00:00,161.837,162.052,161.782,161.919,10005
2025-01-27 19:00:00,161.92,162.281,161.916,162.156,9339
2025-01-27 20:00:00,162.157,162.319,162.114,162.129,8024
2025-01-27 21:00:00,162.128,162.23,162.08,162.081,2592
2025-01-27 22:00:00,161.97,162.139,161.97,162.058,1870
2025-01-27 23:00:00,162.113,162.124,161.572,161.686,10959
2025-01-28 00:00:00,161.675,162.061,161.627,162.054,11400
2025-01-28 01:00:00,162.057,162.522,162.056,162.3,9468
